150 200
-5.689008545817589 -14.727823852878048 1
-4.451173826215889 -14.833973267206687 1
-3.205538149570813 -14.914125227210329 1
-1.9542845693385467 -14.968139261628725 1
-0.6996059846982067 -14.995920707530551 1
0.5562987026393045 -14.997420876216033 1
1.8112284421423812 -14.97263713854689 1
3.0629838919357124 -14.921612929554083 1
4.3093712732827525 -14.84443767231522 1
5.548206215318453 -14.741246621235106 1
6.777317583294132 -14.612220625004026 1
7.994551283625124 -14.45758580964927 1
9.197774039072966 -14.277613182235287 1
10.38487712744543 -14.072618155907065 1
11.553780077262434 -13.842959997109123 1
12.70243431391072 -13.589041195948884 1
13.828826749897532 -13.31130676080788 1
14.930983312910676 -13.010243438437104 1
16.006972405502225 -12.68637886090324 1
17.054908290332243 -12.340280620880918 1
18.072954395040092 -11.972555276911452 1
19.05932653095082 -11.58384729037156 1
20.012296019976034 -11.174837896014996 1
20.930192724229038 -10.746243908066551 1
21.81140797304456 -10.298816463960899 1
22.65439738227355 -9.833339707927788 1
23.45768356091171 -9.350629416730891 1
24.219858700318515 -8.851531569968632 1
24.93958704148877 -8.336920867442688 1
25.615607216052794 -7.807699196192564 1
26.24673445690238 -7.264794049882855 1
26.831862674568335 -6.709156903313309 1
27.369966395710563 -6.141761544900507 1
27.860102560323455 -5.563602370053469 1
28.301412174506808 -4.9756926384343165 1
28.69312181590565 -4.379062698158116 1
29.03454498918068 -3.7747581800442194 1
29.32508332913381 -3.1638381650835967 1
29.564227649380076 -2.547373328334041 1
29.75155883472824 -1.9264440624959769 1
29.886748575706044 -1.302138584457576 1
29.969559943942855 -0.6755510281273736 1
30.0 0.0 0
29.985211815106467 0.4709226059554702 0
29.940861839786695 0.9413809392064463 0
29.866993797749693 1.4109111847651397 0
29.763680513946344 1.879050442625923 0
29.631023842772844 2.345337184128717 0
29.469154567654567 2.8093117069704063 0
29.278232272109452 3.2705165884156795 0
29.058445182417955 3.7284971362604953 0
28.81000998205471 4.182801837103575 0
28.53317159806485 4.6329828014839824 0
28.22820295959558 5.078596205445928 0
27.895404728821074 5.519202728095493 0
27.535105004525914 5.9543679847178606 0
27.147658998639432 6.3836629550280835 0
26.73344868603972 6.806664406133177 0
26.292882427972607 7.222955309788528 0
25.826394569456916 7.632125253537287 0
25.334445011072788 8.033770845327386 0
24.817518755555408 8.427496111207283 0
24.276125429640967 8.812912885708378 0
23.710798781636385 9.189641194529175 0
23.12209615520806 9.557309629143978 0
22.510597939908443 9.915555712966743 0
21.8769069989822 10.264026258709146 0
21.22164807501599 10.60237771658049 0
20.54546717401786 10.93027651298624 0
19.8490309285335 11.247399379391227 0
19.133025940427235 11.553433671023289 0
18.39815810397564 11.8480776751032 0
17.64515190994125 12.131040908296953 0
16.874749731312278 12.402044403097179 0
16.08771109141272 12.66082098285135 0
15.284811915104264 12.907115525165631 0
14.46684376381824 13.14068521342469 0
13.634613055171874 13.361299776179493 0
12.78894026793806 13.568741714167091 0
11.9306591331526 13.762806514738577 0
11.060615812156296 13.9433028534838 0
10.17966806238222 14.110052782854105 0
9.288684391710726 14.26289190759705 0
8.388543202225742 14.401669546830258 0
7.4801319242166375 14.526248882594528 0
6.5643461412793025 14.636507094739779 0
5.642088707379148 14.73233548201086 0
4.714268856746292 14.81363956921384 0
3.781801307480683 14.880339200357106 0
2.8456053597506856 14.93236861767548 0
1.9066039894744327 14.969676526459416 0
0.9657229383771669 14.992226145625374 0
0.0238898013219979 14.99999524397752 0
-0.9179668881864458 14.992976162124993 0
-1.85891857342364 14.971175820033146 0
-2.7980375898897867 14.934615710201282 0
-3.7343980798747034 14.883331876473662 0
-4.667076905241544 14.817374878504635 0
-5.595154557529241 14.736809741912934 0
-6.517716064476643 14.64171589417428 0
-7.433851892074362 14.53218708631552 0
-8.342658841255345 14.408331300487438 0
-9.243240938339778 14.270270643507427 0
-10.134710318356774 14.118141226476954 0
-11.016188100371746 13.95209303059247 0
-11.886805253956709 13.772289759282106 0
-12.745703455949075 13.578908676813905 0
-13.592035936654447 13.372140433534698 0
-14.424968314659113 13.152188877911927 0
-15.243679419429073 12.919270855563738 0
-16.04736210088489 12.673615995475437 0
-16.835224025153927 12.415466483613091 0
-17.606488455715777 12.145076824157464 0
-18.36039501917036 11.862713588593717 0
-19.09620045487416 11.56865515290416 0
-19.81317934770524 11.263191423123228 0
-20.51062484323483 10.946623549525194 0
-21.187849344600156 10.619263629726483 0
-21.844185190391872 10.281434400995128 0
-22.47898531288732 9.933468922070931 0
-23.091623875981032 9.575710244809818 0
-23.681496892183404 9.208511075976233 0
-24.248022818079303 8.83223342951693 0
-24.790643127659443 8.447248269659056 0
-25.308822862959484 8.053935145184296 0
-25.802051161463847 7.652681815239709 0
-26.269841759754343 7.243883867054105 0
-26.711733472907035 6.827944325936944 0
-27.12729064916477 6.405273257944147 0
-27.516103599437145 5.976287365602539 0
-27.877789001204313 5.541409577091642 0
-28.21199027642664 5.10106862928761 0
-28.518377943087465 4.655698645080625 0
-28.79664994002256 4.2057387053821635 0
-29.046531924715826 3.7516324162444374 0
-29.267777543767856 3.2938274715184326 0
-29.460168675770543 2.832775211482019 0
-29.62351564634843 2.3689301778729974 0
-29.75765741515468 1.9027496657659528 0
-29.86246173463734 1.434693272734684 0
-29.937825280419478 0.9652224457445548 0
-29.98367375316447 0.49480002622170177 0
-29.999961951826187 0.023889793747302424 0
-29.986673818211727 -0.44704399117289045 0
-29.94382245281289 -0.9175370448132961 0
-29.871450101890623 -1.3871255179559976 0
-29.769628115825373 -1.8553464531900339 0
-29.638456878774228 -2.321738241331308 0
-29.47806570970425 -2.7858410765134494 0
-29.288612734899687 -3.247197409500685 0
-29.070284732068544 -3.705352398776081 0
-28.823296946202362 -4.15985435896023 0
-28.54789287737073 -4.610255206118348 0
-28.244344040659684 -5.056110899516835 0
-27.912949698490653 -5.496981879393698 0
-27.554036565583935 -5.932433500311309 0
-27.167958486857543 -6.36203645966418 0
-26.755096088578927 -6.785367220919378 0
-26.315856403113493 -7.20200843117235 0
-25.85067246764001 -7.611549332606318 0
-25.36000289722827 -8.013586167449843 0
-24.844331432700226 -8.407722576033054 0
-24.304166463719973 -8.793569987550411 0
-23.74004052758315 -9.170748003144421 0
-23.15250978419952 -9.538884770932942 0
-22.542153467786697 -9.897617352610075 0
-21.909573315815198 -10.24659208125949 0
-21.255392975768192 -10.585464910027147 0
-20.58025739030048 -10.913901751309913 0
-19.884832161403157 -11.231578806125462 0
-19.169802894200522 -11.538182883338925 0
-18.435874521026427 -11.833411708431434 0
-17.683770606446274 -12.116974221506238 0
-16.914232633909894 -12.38859086423853 0
-16.128019274738712 -12.647993855486101 0
-15.325905640167436 -12.894927455289192 0
-14.508682517178297 -13.129148216999122 0
-13.677155588880783 -13.35042522728721 0
-12.832144640205561 -13.558540333797401 0
-11.974482749695676 -13.75328836021808 0
-11.105015468191999 -13.934477308561096 0
-10.22459998522235 -14.101928548448534 0
-9.334104283916467 -14.255476993220643 0
-8.434406285279486 -14.394971262691339 0
-7.5263929826682725 -14.520273832390712 0
-6.610959567323093 -14.631261169147546 0
-5.689008545817589 -14.727823852878048 0
-4.761448850296324 -14.809866684460834 0
-3.8291949423777716 -14.87730877959173 0
-2.8931659116057755 -14.930083648525903 0
-1.9542845693385467 -14.968139261628725 0
-1.0134765389682805 -14.99143810067067 0
-0.07166934336844616 -14.99995719581577 0
0.8702085095314768 -14.993688148267083 0
1.8112284421423812 -14.97263713854689 0
2.750462722680831 -14.936824920403458 0
3.6869853798002548 -14.88628680035034 0
4.619873115486596 -14.82107260285844 0
5.548206215318479 -14.741246621235105 0
6.47106945519439 -14.6468875542387 0
7.387553003632814 -14.538088428491173 0
8.296753318756029 -14.414956506765037 0
9.197774039072966 -14.277613182235287 0
10.089726867183346 -14.126193858800383 0
10.97173244553122 -13.960847817590427 0
11.842921223345305 -13.781738069794002 0
12.70243431391072 -13.589041195948884 0
13.549424341327306 -13.382947171855001 0
14.383056275919861 -13.163659181281266 0
15.202508257476277 -12.931393415650975 0
16.006972405502204 -12.686378860903247 0
16.79565561569358 -12.428857071740554 0
17.567780341841466 -12.159081933485034 0
18.322585362398367 -11.877319411778327 0
19.05932653095082 -11.58384729037156 0
19.777277509857548 -11.27895489726423 0
20.475730486330523 -10.962942819461784 0
21.153996870252683 -10.636122606633252 0
21.811407973044542 -10.298816463960906 0
22.447315666910157 -9.951356934484988 0
23.061093023812752 -9.594086571256469 0
23.65213493354977 -9.227357599621282 0
24.219858700318515 -8.851531569968632 0
24.76370461718357 -8.466979001286129 0
25.2831365178801 -8.074079015872925 0
25.77764230540896 -7.673218965570937 0
26.24673445690238 -7.264794049882855 0
26.689950504262466 -6.849206926353221 0
27.106853490098796 -6.426867313596855 0
27.497032398515554 -5.998191587365856 0
27.860102560323465 -5.563602370053457 0
28.195706032277048 -5.123528114039574 0
28.50351194996336 -4.6784026792885145 0
28.78321685399427 -4.2286649056156085 0
29.03454498918068 -3.7747581800442194 0
29.257248576393778 -3.3171299996798522 0
29.451108056845293 -2.8562315305320745 0
29.615932308545872 -2.392517162719454 0
29.75155883472824 -1.9264440624959769 0
29.857853924049355 -1.4584717215402838 0
29.934712782413598 -0.9890615039525821 0
29.982059636287108 -0.5186761914054452 0
151 150 1
150 350 151
150 349 350
349 149 150
149 348 349
149 347 348
347 148 149
347 147 148
147 346 347
147 345 346
345 146 147
146 344 345
146 343 344
343 145 146
343 144 145
144 342 343
144 341 342
341 143 144
143 340 341
143 339 340
339 142 143
339 141 142
141 338 339
141 337 338
337 140 141
140 336 337
140 335 336
335 139 140
335 138 139
138 334 335
138 333 334
333 137 138
137 332 333
137 331 332
331 136 137
331 135 136
135 330 331
135 329 330
329 134 135
134 328 329
134 327 328
327 133 134
327 132 133
132 326 327
132 325 326
325 131 132
131 324 325
131 323 324
323 130 131
323 129 130
129 322 323
129 321 322
321 128 129
128 320 321
128 319 320
319 127 128
319 126 127
126 318 319
126 317 318
317 125 126
125 316 317
125 315 316
315 124 125
315 123 124
123 314 315
123 313 314
313 122 123
122 312 313
122 311 312
311 121 122
311 120 121
120 310 311
120 309 310
309 119 120
119 308 309
119 307 308
307 118 119
307 117 118
117 306 307
117 305 306
305 116 117
116 304 305
116 303 304
303 115 116
303 114 115
114 302 303
114 301 302
301 113 114
113 300 301
113 299 300
299 112 113
299 111 112
111 298 299
111 297 298
297 110 111
110 296 297
110 295 296
295 109 110
295 108 109
108 294 295
108 293 294
293 107 108
107 292 293
107 291 292
291 106 107
291 105 106
105 290 291
105 289 290
289 104 105
104 288 289
104 287 288
287 103 104
287 102 103
102 286 287
102 285 286
285 101 102
101 284 285
101 283 284
283 100 101
283 99 100
99 282 283
99 281 282
281 98 99
98 280 281
98 279 280
279 97 98
279 96 97
96 278 279
96 277 278
277 95 96
95 276 277
95 275 276
275 94 95
275 93 94
93 274 275
93 273 274
273 92 93
92 272 273
92 271 272
271 91 92
271 90 91
90 270 271
90 269 270
269 89 90
89 268 269
89 267 268
267 88 89
267 87 88
87 266 267
87 265 266
265 86 87
86 264 265
86 263 264
263 85 86
263 84 85
84 262 263
84 261 262
261 83 84
83 260 261
83 259 260
259 82 83
259 81 82
81 258 259
81 257 258
257 80 81
80 256 257
80 255 256
255 79 80
255 78 79
78 254 255
78 253 254
253 77 78
77 252 253
77 251 252
251 76 77
251 75 76
75 250 251
75 249 250
249 74 75
74 248 249
74 247 248
247 73 74
247 72 73
72 246 247
72 245 246
245 71 72
71 244 245
71 243 244
243 70 71
243 69 70
69 242 243
69 241 242
241 68 69
68 240 241
68 239 240
239 67 68
239 66 67
66 238 239
66 237 238
237 65 66
65 236 237
65 235 236
235 64 65
235 63 64
63 234 235
63 233 234
233 62 63
62 232 233
62 231 232
231 61 62
231 60 61
60 230 231
60 229 230
229 59 60
59 228 229
59 227 228
227 58 59
227 57 58
57 226 227
57 225 226
225 56 57
56 224 225
56 223 224
223 55 56
223 54 55
54 222 223
54 221 222
221 53 54
53 220 221
53 219 220
219 52 53
219 51 52
51 218 219
51 217 218
217 50 51
50 216 217
50 215 216
215 49 50
215 48 49
48 214 215
48 213 214
213 47 48
47 212 213
47 211 212
211 46 47
211 45 46
45 210 211
45 209 210
209 44 45
44 208 209
44 207 208
207 43 44
207 42 43
42 206 207
42 205 206
205 41 42
41 204 205
41 203 204
203 40 41
203 39 40
39 202 203
39 201 202
201 38 39
38 200 201
38 199 200
199 37 38
199 36 37
36 198 199
36 197 198
197 35 36
35 196 197
35 195 196
195 34 35
195 33 34
33 194 195
33 193 194
193 32 33
32 192 193
32 191 192
191 31 32
191 30 31
30 190 191
30 189 190
189 29 30
29 188 189
29 187 188
187 28 29
187 27 28
27 186 187
27 185 186
185 26 27
26 184 185
26 183 184
183 25 26
183 24 25
24 182 183
24 181 182
181 23 24
23 180 181
23 179 180
179 22 23
179 21 22
21 178 179
21 177 178
177 20 21
20 176 177
20 175 176
175 19 20
175 18 19
18 174 175
18 173 174
173 17 18
17 172 173
17 171 172
171 16 17
171 15 16
15 170 171
15 169 170
169 14 15
14 168 169
14 167 168
167 13 14
167 12 13
12 166 167
12 165 166
165 11 12
11 164 165
11 163 164
163 10 11
163 9 10
9 162 163
9 161 162
161 8 9
8 160 161
8 159 160
159 7 8
159 6 7
6 158 159
6 157 158
157 5 6
5 156 157
5 155 156
155 4 5
155 3 4
3 154 155
3 153 154
153 2 3
2 152 153
2 151 152
151 1 2
